Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Available On,Amount,Fee,Net
2026-03-25 19:32:28,charge,#9774,visa,online,paid,2026-03-27,2026-03-27,42.95,0.89,42.06
2026-03-25 19:33:14,charge,#9775,visa,online,paid,2026-03-27,2026-03-27,308.00,4.87,303.13
2026-03-25 19:35:01,charge,#9776,master,google_pay,paid,2026-03-27,2026-03-27,24.15,0.61,23.54
2026-03-25 19:49:56,charge,#9777,visa,online,paid,2026-03-27,2026-03-27,201.95,3.28,198.67
2026-03-25 20:08:00,charge,#9779,american_express,online,paid,2026-03-27,2026-03-27,57.95,1.93,56.02
2026-03-25 20:16:27,charge,#9780,visa,online,paid,2026-03-27,2026-03-27,244.00,3.91,240.09
2026-03-25 20:28:02,charge,#9783,visa,online,paid,2026-03-27,2026-03-27,237.60,3.81,233.79
2026-03-25 20:31:24,charge,#9784,master,online,paid,2026-03-27,2026-03-27,179.00,2.94,176.06
2026-03-25 20:37:44,charge,#9786,visa,online,paid,2026-03-27,2026-03-27,226.00,3.64,222.36
2026-03-25 20:50:55,charge,#9787,master,online,paid,2026-03-27,2026-03-27,111.20,1.92,109.28
2026-03-25 21:06:24,charge,#9790,master,online,paid,2026-03-27,2026-03-27,308.00,4.87,303.13
2026-03-25 21:07:48,charge,#9791,visa,online,paid,2026-03-27,2026-03-27,96.00,1.69,94.31
2026-03-25 21:12:17,charge,#9792,master,google_pay,paid,2026-03-27,2026-03-27,482.00,7.48,474.52
2026-03-25 21:46:49,charge,#9794,master,online,paid,2026-03-27,2026-03-27,229.95,3.70,226.25
2026-03-25 23:01:56,charge,#9799,visa,online,paid,2026-03-27,2026-03-27,76.95,1.40,75.55
2026-03-25 23:36:37,charge,#9800,visa,online,paid,2026-03-27,2026-03-27,33.95,0.76,33.19
2026-03-26 01:11:56,refund,#9266,visa,apple_pay,paid,2026-03-30,2026-03-30,-119.00,0.00,-119.00
2026-03-26 01:32:09,charge,#9804,visa,google_pay,paid,2026-03-30,2026-03-30,119.00,2.04,116.96
2026-03-26 02:12:39,charge,#9807,american_express,online,paid,2026-03-30,2026-03-30,31.95,1.18,30.77
2026-03-26 09:16:58,charge,#9814,visa,google_pay,paid,2026-03-30,2026-03-30,76.15,1.39,74.76
2026-03-26 09:47:41,charge,#9817,visa,google_pay,paid,2026-03-30,2026-03-30,56.15,1.09,55.06
2026-03-26 11:06:07,charge,#9823,visa,online,paid,2026-03-30,2026-03-30,449.00,6.98,442.02
2026-03-26 11:49:04,charge,#9826,visa,online,paid,2026-03-30,2026-03-30,73.95,1.36,72.59
2026-03-26 12:32:49,charge,#9833,visa,apple_pay,paid,2026-03-30,2026-03-30,63.35,1.20,62.15
2026-03-26 12:41:43,charge,#9834,master,google_pay,paid,2026-03-30,2026-03-30,38.95,0.83,38.12
2026-03-26 13:04:11,charge,#9836,visa,online,paid,2026-03-30,2026-03-30,31.95,0.73,31.22
2026-03-26 13:04:52,charge,#9837,visa,online,paid,2026-03-30,2026-03-30,345.00,5.42,339.58
2026-03-26 13:09:37,charge,#9838,master,online,paid,2026-03-30,2026-03-30,273.00,4.34,268.66
2026-03-26 14:23:12,charge,#9845,master,online,paid,2026-03-30,2026-03-30,31.95,0.73,31.22
2026-03-26 15:19:08,charge,#9848,visa,apple_pay,paid,2026-03-30,2026-03-30,198.00,3.22,194.78
2026-03-26 15:23:08,refund,#9306,visa,online,paid,2026-03-30,2026-03-30,-23.20,0.00,-23.20
2026-03-26 16:31:47,charge,#9850,visa,online,paid,2026-03-30,2026-03-30,60.15,1.15,59.00
2026-03-26 16:38:28,charge,#9851,master,online,paid,2026-03-30,2026-03-30,381.00,5.96,375.04
2026-03-26 17:37:08,charge,#9857,visa,google_pay,paid,2026-03-30,2026-03-30,470.00,7.30,462.70
2026-03-26 17:39:33,charge,#9859,master,online,paid,2026-03-30,2026-03-30,168.00,2.77,165.23
2026-03-26 17:41:29,charge,#9860,visa,apple_pay,paid,2026-03-30,2026-03-30,101.95,1.78,100.17
2026-03-26 18:51:29,charge,#9864,visa,online,paid,2026-03-30,2026-03-30,238.00,3.82,234.18
2026-03-26 18:56:00,charge,#10666,visa,online,paid,2026-03-30,2026-03-30,129.00,2.18,126.82
2026-03-26 19:33:43,charge,#9867,master,online,paid,2026-03-30,2026-03-30,125.60,2.13,123.47
2026-03-26 20:16:05,charge,#9871,master,online,paid,2026-03-30,2026-03-30,62.95,1.19,61.76
2026-03-26 20:26:46,charge,#9872,visa,online,paid,2026-03-30,2026-03-30,138.00,2.32,135.68
2026-03-26 20:43:21,charge,#9874,visa,online,paid,2026-03-30,2026-03-30,306.00,4.84,301.16
2026-03-26 21:18:14,charge,#9876,visa,online,paid,2026-03-30,2026-03-30,245.00,3.92,241.08
2026-03-26 21:24:56,charge,#9878,visa,online,paid,2026-03-30,2026-03-30,146.00,2.44,143.56
2026-03-26 21:49:25,charge,#9881,master,online,paid,2026-03-30,2026-03-30,138.00,2.32,135.68
2026-03-26 22:03:00,refund,#8930,master,google_pay,paid,2026-03-30,2026-03-30,-38.95,0.00,-38.95
2026-03-26 22:03:13,charge,#9883,master,apple_pay,paid,2026-03-30,2026-03-30,341.95,5.38,336.57
2026-03-26 22:08:53,charge,#9884,visa,online,paid,2026-03-30,2026-03-30,313.00,4.94,308.06
2026-03-26 22:18:02,charge,#9885,visa,online,paid,2026-03-30,2026-03-30,189.00,3.08,185.92
2026-03-26 22:27:47,refund,#8910,visa,online,paid,2026-03-30,2026-03-30,-14.42,0.00,-14.42
2026-03-26 22:33:24,charge,#9888,visa,apple_pay,paid,2026-03-30,2026-03-30,31.05,0.72,30.33
2026-03-26 23:10:04,charge,#9890,visa,online,paid,2026-03-30,2026-03-30,246.00,3.94,242.06
2026-03-26 23:13:13,refund,#9352,visa,online,paid,2026-03-30,2026-03-30,-139.00,0.00,-139.00
2026-03-26 23:50:05,charge,#9892,visa,online,paid,2026-03-30,2026-03-30,23.95,0.61,23.34
2026-03-26 23:55:05,charge,#9893,visa,online,paid,2026-03-30,2026-03-30,618.95,9.53,609.42
2026-03-27 04:27:03,charge,#9898,master,apple_pay,paid,2026-03-31,2026-03-31,278.00,4.42,273.58
2026-03-27 06:18:35,charge,#9899,master,online,paid,2026-03-31,2026-03-31,62.95,1.19,61.76
2026-03-27 06:45:38,charge,#9900,master,online,paid,2026-03-31,2026-03-31,259.20,4.14,255.06
2026-03-27 06:53:07,charge,#9901,visa,online,paid,2026-03-31,2026-03-31,155.00,2.58,152.42
2026-03-27 08:57:28,charge,#9906,visa,online,paid,2026-03-31,2026-03-31,543.95,8.41,535.54
2026-03-27 08:58:07,charge,#9907,visa,online,paid,2026-03-31,2026-03-31,126.95,2.15,124.80
2026-03-27 09:02:56,charge,#9908,american_express,online,paid,2026-03-31,2026-03-31,214.95,6.48,208.47
2026-03-27 09:06:53,charge,#9909,visa,online,paid,2026-03-31,2026-03-31,703.80,10.81,692.99
2026-03-27 09:09:39,charge,#9910,visa,apple_pay,paid,2026-03-31,2026-03-31,171.00,2.82,168.18
2026-03-27 11:17:51,charge,#9916,visa,apple_pay,paid,2026-03-31,2026-03-31,99.00,1.74,97.26
2026-03-27 11:37:33,charge,#9917,visa,apple_pay,paid,2026-03-31,2026-03-31,378.00,5.92,372.08
2026-03-27 11:48:53,charge,#9918,american_express,online,paid,2026-03-31,2026-03-31,189.00,5.73,183.27
2026-03-27 12:20:01,refund,#7718,visa,online,paid,2026-03-31,2026-03-31,-57.95,0.00,-57.95
2026-03-27 12:25:38,charge,#9921,visa,online,paid,2026-03-31,2026-03-31,101.95,1.78,100.17
2026-03-27 12:34:18,charge,#9922,visa,google_pay,paid,2026-03-31,2026-03-31,35.35,0.78,34.57
2026-03-27 12:37:20,charge,#9924,visa,online,paid,2026-03-31,2026-03-31,249.00,3.98,245.02
2026-03-27 12:54:16,charge,#9927,master,google_pay,paid,2026-03-31,2026-03-31,189.00,3.08,185.92
2026-03-27 13:52:46,charge,#9933,master,online,paid,2026-03-31,2026-03-31,602.40,9.29,593.11
2026-03-27 13:54:47,charge,#9934,master,online,paid,2026-03-31,2026-03-31,26.55,0.65,25.90
2026-03-27 14:16:49,charge,#9938,master,online,paid,2026-03-31,2026-03-31,261.95,4.18,257.77
2026-03-27 14:49:14,charge,#9940,master,online,paid,2026-03-31,2026-03-31,109.00,1.88,107.12
2026-03-27 14:58:05,charge,#9941,master,online,paid,2026-03-31,2026-03-31,135.20,2.28,132.92
2026-03-27 15:19:57,charge,#9942,master,online,paid,2026-03-31,2026-03-31,129.95,2.20,127.75
2026-03-27 15:22:10,charge,#9943,visa,online,paid,2026-03-31,2026-03-31,50.95,1.01,49.94
2026-03-27 15:35:58,charge,#9944,visa,online,paid,2026-03-31,2026-03-31,76.95,1.40,75.55
2026-03-27 15:38:12,charge,#9945,master,online,paid,2026-03-31,2026-03-31,189.00,3.08,185.92
2026-03-27 15:39:18,charge,#9946,visa,apple_pay,paid,2026-03-31,2026-03-31,189.00,3.08,185.92
2026-03-27 15:46:09,charge,#9947,visa,online,paid,2026-03-31,2026-03-31,31.95,0.73,31.22
2026-03-27 16:36:13,refund,#9296,visa,online,paid,2026-03-31,2026-03-31,-12.96,0.00,-12.96
2026-03-27 16:37:24,charge,#9950,master,online,paid,2026-03-31,2026-03-31,785.60,12.03,773.57
2026-03-27 17:05:47,charge,#9953,visa,online,paid,2026-03-31,2026-03-31,118.00,2.02,115.98
2026-03-27 17:37:27,charge,#9956,visa,online,paid,2026-03-31,2026-03-31,58.95,1.13,57.82
2026-03-27 17:44:22,charge,#9958,master,google_pay,paid,2026-03-31,2026-03-31,422.00,6.58,415.42
2026-03-27 18:22:09,charge,#9964,master,online,paid,2026-03-31,2026-03-31,265.00,4.22,260.78
2026-03-27 18:56:14,refund,#8659,master,online,paid,2026-03-31,2026-03-31,-7.98,0.00,-7.98
2026-03-27 19:00:54,charge,#9965,master,online,paid,2026-03-31,2026-03-31,254.70,4.07,250.63
2026-03-27 19:03:58,charge,#9966,visa,apple_pay,paid,2026-03-31,2026-03-31,32.15,0.73,31.42
2026-03-27 19:27:58,charge,#9967,visa,online,paid,2026-03-31,2026-03-31,418.95,6.53,412.42
2026-03-27 20:08:46,charge,#9972,american_express,online,paid,2026-03-31,2026-03-31,447.00,13.21,433.79
2026-03-27 20:11:28,refund,#9319,visa,apple_pay,paid,2026-03-31,2026-03-31,-9.18,0.00,-9.18
2026-03-27 20:29:00,charge,#9973,visa,online,paid,2026-03-31,2026-03-31,65.95,1.24,64.71
2026-03-27 20:30:15,charge,#9974,visa,online,paid,2026-03-31,2026-03-31,446.00,6.94,439.06
2026-03-27 20:38:22,charge,#9977,visa,online,paid,2026-03-31,2026-03-31,276.00,4.39,271.61
2026-03-27 20:38:26,charge,#9976,visa,online,paid,2026-03-31,2026-03-31,68.95,1.28,67.67
2026-03-27 20:42:22,charge,#9979,american_express,online,paid,2026-03-31,2026-03-31,94.00,2.98,91.02
2026-03-27 21:32:57,charge,#9983,master,apple_pay,paid,2026-03-31,2026-03-31,307.00,4.86,302.14
2026-03-27 22:04:21,charge,#9987,master,online,paid,2026-03-31,2026-03-31,252.95,4.04,248.91
2026-03-27 22:35:26,charge,#9989,master,online,paid,2026-03-31,2026-03-31,106.00,1.84,104.16
2026-03-27 22:51:50,charge,#9990,master,online,paid,2026-03-31,2026-03-31,33.95,0.76,33.19
2026-03-28 00:03:57,charge,#9994,master,online,paid,2026-03-31,2026-03-31,33.95,0.76,33.19
2026-03-28 00:14:02,charge,#9995,visa,apple_pay,paid,2026-03-31,2026-03-31,69.00,1.28,67.72
2026-03-28 00:17:20,charge,#9996,master,apple_pay,paid,2026-03-31,2026-03-31,287.00,4.56,282.44
2026-03-28 05:08:25,refund,#8760,visa,online,paid,2026-03-31,2026-03-31,-314.00,0.00,-314.00
2026-03-28 08:09:27,charge,#10005,master,apple_pay,paid,2026-03-31,2026-03-31,214.95,3.47,211.48
2026-03-28 08:20:42,charge,#10006,visa,online,paid,2026-03-31,2026-03-31,101.95,1.78,100.17
2026-03-28 08:30:02,charge,#10007,visa,online,paid,2026-03-31,2026-03-31,294.00,4.66,289.34
2026-03-28 08:51:02,charge,#10011,master,online,paid,2026-03-31,2026-03-31,213.00,3.44,209.56
2026-03-28 09:40:33,charge,#10012,visa,online,paid,2026-03-31,2026-03-31,73.95,1.36,72.59
2026-03-28 09:44:56,charge,#10013,american_express,apple_pay,paid,2026-03-31,2026-03-31,368.00,10.92,357.08
2026-03-28 09:50:00,charge,#10014,master,online,paid,2026-03-31,2026-03-31,49.95,1.00,48.95
2026-03-28 09:57:08,charge,#10015,visa,apple_pay,paid,2026-03-31,2026-03-31,196.00,3.19,192.81
2026-03-28 10:02:59,charge,#10016,visa,online,paid,2026-03-31,2026-03-31,56.15,1.09,55.06
2026-03-28 10:17:32,charge,#10017,visa,google_pay,paid,2026-03-31,2026-03-31,176.95,2.90,174.05
2026-03-28 11:03:20,charge,#10023,visa,online,paid,2026-03-31,2026-03-31,238.00,3.82,234.18
2026-03-28 11:38:20,charge,#10025,master,online,paid,2026-03-31,2026-03-31,596.95,9.20,587.75
2026-03-28 12:18:26,charge,#10029,visa,online,paid,2026-03-31,2026-03-31,52.95,1.04,51.91
2026-03-28 12:45:54,charge,#10030,master,online,paid,2026-03-31,2026-03-31,119.00,2.04,116.96
2026-03-28 12:50:59,charge,#10031,visa,google_pay,paid,2026-03-31,2026-03-31,49.95,1.00,48.95
2026-03-28 12:52:00,charge,#10033,visa,online,paid,2026-03-31,2026-03-31,90.95,1.61,89.34
2026-03-28 12:54:36,charge,#10034,visa,online,paid,2026-03-31,2026-03-31,42.95,0.89,42.06
2026-03-28 12:59:08,charge,#10036,master,online,paid,2026-03-31,2026-03-31,24.15,0.61,23.54
2026-03-28 13:09:48,charge,#10037,visa,online,paid,2026-03-31,2026-03-31,196.00,3.19,192.81
2026-03-28 13:23:08,charge,#10039,visa,online,paid,2026-03-31,2026-03-31,189.00,3.08,185.92
2026-03-28 13:23:26,charge,#10038,master,online,paid,2026-03-31,2026-03-31,76.00,1.39,74.61
2026-03-28 13:27:56,charge,#10041,master,online,paid,2026-03-31,2026-03-31,261.95,4.18,257.77
2026-03-28 13:45:18,charge,#10043,visa,online,paid,2026-03-31,2026-03-31,23.95,0.61,23.34
2026-03-28 13:47:32,charge,#10044,american_express,online,paid,2026-03-31,2026-03-31,255.00,7.64,247.36
2026-03-28 14:03:25,charge,#10046,master,apple_pay,paid,2026-03-31,2026-03-31,89.00,1.58,87.42
2026-03-28 14:23:12,charge,#10048,american_express,online,paid,2026-03-31,2026-03-31,270.95,8.11,262.84
2026-03-28 14:36:19,charge,#10051,visa,google_pay,paid,2026-03-31,2026-03-31,226.40,3.65,222.75
2026-03-28 14:46:49,charge,#10053,visa,online,paid,2026-03-31,2026-03-31,66.95,1.25,65.70
2026-03-28 15:20:07,charge,#10057,visa,online,paid,2026-03-31,2026-03-31,96.00,1.69,94.31
2026-03-28 15:31:13,charge,#10058,visa,online,paid,2026-03-31,2026-03-31,34.00,0.76,33.24
2026-03-28 15:44:21,charge,#10059,visa,online,paid,2026-03-31,2026-03-31,620.95,9.56,611.39
2026-03-28 15:50:30,charge,#10060,visa,online,paid,2026-03-31,2026-03-31,89.00,1.58,87.42
2026-03-28 16:03:42,charge,#10062,master,online,paid,2026-03-31,2026-03-31,49.95,1.00,48.95
2026-03-28 16:04:47,charge,#10063,visa,google_pay,paid,2026-03-31,2026-03-31,139.00,2.34,136.66
2026-03-28 16:40:43,charge,#10066,american_express,online,paid,2026-03-31,2026-03-31,41.95,1.47,40.48
2026-03-28 16:46:34,charge,#10067,american_express,online,paid,2026-03-31,2026-03-31,125.10,3.88,121.22
2026-03-28 17:04:03,charge,#10069,visa,apple_pay,paid,2026-03-31,2026-03-31,280.95,4.46,276.49
2026-03-28 17:24:04,charge,#10072,master,apple_pay,paid,2026-03-31,2026-03-31,187.95,3.07,184.88
2026-03-28 17:33:27,charge,#10074,american_express,online,paid,2026-03-31,2026-03-31,182.40,5.54,176.86
2026-03-28 17:45:24,charge,#10077,master,online,paid,2026-03-31,2026-03-31,48.95,0.98,47.97
2026-03-28 17:45:33,charge,#10076,visa,online,paid,2026-03-31,2026-03-31,24.00,0.61,23.39
2026-03-28 17:46:43,charge,#10079,visa,apple_pay,paid,2026-03-31,2026-03-31,50.95,1.01,49.94
2026-03-28 18:24:02,charge,#10083,master,google_pay,paid,2026-03-31,2026-03-31,38.95,0.83,38.12
2026-03-28 18:33:20,charge,#10085,visa,online,paid,2026-03-31,2026-03-31,52.95,1.04,51.91
2026-03-28 18:35:54,charge,#10086,visa,online,paid,2026-03-31,2026-03-31,448.20,6.97,441.23
2026-03-28 18:49:02,charge,#10090,visa,online,paid,2026-03-31,2026-03-31,28.95,0.68,28.27
2026-03-28 19:02:49,charge,#10092,master,online,paid,2026-03-31,2026-03-31,89.00,1.58,87.42
2026-03-28 19:33:41,charge,#10097,visa,apple_pay,paid,2026-03-31,2026-03-31,398.95,6.23,392.72
2026-03-28 19:59:17,charge,#10100,visa,google_pay,paid,2026-03-31,2026-03-31,168.00,2.77,165.23
2026-03-28 20:14:14,charge,#10101,american_express,apple_pay,paid,2026-03-31,2026-03-31,119.00,3.70,115.30
2026-03-28 20:25:07,charge,#10102,master,online,paid,2026-03-31,2026-03-31,111.95,1.93,110.02
2026-03-28 20:35:50,charge,#10103,visa,apple_pay,paid,2026-03-31,2026-03-31,119.00,2.04,116.96
2026-03-28 21:20:02,charge,#10106,master,online,paid,2026-03-31,2026-03-31,238.40,3.83,234.57
2026-03-28 21:32:07,charge,#10109,master,online,paid,2026-03-31,2026-03-31,68.15,1.27,66.88
2026-03-28 21:43:18,charge,#10111,master,online,paid,2026-03-31,2026-03-31,472.00,7.33,464.67
2026-03-28 21:43:23,charge,#10112,visa,online,paid,2026-03-31,2026-03-31,224.10,3.61,220.49
2026-03-28 21:55:35,charge,#10113,master,online,paid,2026-03-31,2026-03-31,134.00,2.26,131.74
2026-03-28 21:57:37,charge,#10114,master,google_pay,paid,2026-03-31,2026-03-31,77.75,1.42,76.33
2026-03-28 22:27:36,refund,#8726,visa,google_pay,paid,2026-03-31,2026-03-31,-233.75,0.00,-233.75
2026-03-28 23:10:22,charge,#10120,american_express,online,paid,2026-03-31,2026-03-31,721.00,21.16,699.84
2026-03-28 23:15:54,charge,#10121,master,online,paid,2026-03-31,2026-03-31,257.75,4.12,253.63
2026-03-28 23:18:36,refund,#8865,visa,google_pay,paid,2026-03-31,2026-03-31,-29.00,0.00,-29.00
2026-03-28 23:28:02,charge,#10122,visa,apple_pay,paid,2026-03-31,2026-03-31,327.00,5.16,321.84
2026-03-28 23:49:37,refund,#8734,american_express,apple_pay,paid,2026-03-31,2026-03-31,-99.00,0.00,-99.00
2026-03-29 00:26:26,charge,#10124,visa,google_pay,paid,2026-03-31,2026-03-31,427.00,6.66,420.34
2026-03-29 00:38:44,charge,#10125,master,online,paid,2026-03-31,2026-03-31,227.00,3.66,223.34
2026-03-29 04:18:26,charge,#10126,master,apple_pay,paid,2026-03-31,2026-03-31,38.95,0.83,38.12
2026-03-29 07:11:34,charge,#10129,master,online,paid,2026-03-31,2026-03-31,465.00,7.22,457.78
2026-03-29 07:41:49,charge,#10131,master,online,paid,2026-03-31,2026-03-31,217.80,3.52,214.28
2026-03-29 07:42:54,charge,#10132,american_express,online,paid,2026-03-31,2026-03-31,192.00,5.82,186.18
2026-03-29 07:47:59,charge,#10133,american_express,online,paid,2026-03-31,2026-03-31,123.35,3.83,119.52
2026-03-29 08:21:32,charge,#10137,visa,online,paid,2026-03-31,2026-03-31,23.95,0.61,23.34
2026-03-29 08:33:33,charge,#10138,master,online,paid,2026-03-31,2026-03-31,518.00,8.02,509.98
2026-03-29 08:58:52,charge,#10139,visa,online,paid,2026-03-31,2026-03-31,123.20,2.10,121.10
2026-03-29 09:26:10,charge,#10140,visa,online,paid,2026-03-31,2026-03-31,102.00,1.78,100.22
2026-03-29 10:01:13,charge,#10142,master,apple_pay,paid,2026-03-31,2026-03-31,108.95,1.88,107.07
2026-03-29 10:20:18,refund,#8497,visa,online,paid,2026-03-31,2026-03-31,-345.00,0.00,-345.00
2026-03-29 10:36:36,charge,#10143,master,online,paid,2026-03-31,2026-03-31,99.00,1.74,97.26
2026-03-29 10:43:42,charge,#10144,american_express,apple_pay,paid,2026-03-31,2026-03-31,99.00,3.12,95.88
2026-03-29 11:43:47,charge,#10150,master,online,paid,2026-03-31,2026-03-31,37.95,0.82,37.13
2026-03-29 11:43:52,charge,#10149,visa,online,paid,2026-03-31,2026-03-31,127.00,2.16,124.84
2026-03-29 12:43:20,charge,#10152,visa,apple_pay,paid,2026-03-31,2026-03-31,249.00,3.98,245.02
2026-03-29 13:01:55,charge,#10154,visa,online,paid,2026-03-31,2026-03-31,282.55,4.49,278.06
2026-03-29 13:21:23,refund,#8262,master,apple_pay,paid,2026-03-31,2026-03-31,-29.95,0.00,-29.95
2026-03-29 13:26:21,charge,#10157,visa,apple_pay,paid,2026-03-31,2026-03-31,218.00,3.52,214.48
2026-03-29 13:35:45,charge,#10160,master,apple_pay,paid,2026-03-31,2026-03-31,236.00,3.79,232.21
2026-03-29 13:43:22,charge,#10163,master,google_pay,paid,2026-03-31,2026-03-31,50.55,1.01,49.54
2026-03-29 13:54:54,charge,#10165,visa,google_pay,paid,2026-03-31,2026-03-31,274.00,4.36,269.64
2026-03-29 14:00:07,charge,#10167,visa,online,paid,2026-03-31,2026-03-31,178.00,2.92,175.08
2026-03-29 14:17:07,charge,#10169,visa,apple_pay,paid,2026-03-31,2026-03-31,33.95,0.76,33.19
2026-03-29 14:39:29,charge,#10172,visa,online,paid,2026-03-31,2026-03-31,23.95,0.61,23.34
2026-03-29 15:02:09,charge,#10174,master,online,paid,2026-03-31,2026-03-31,158.00,2.62,155.38
2026-03-29 15:12:05,charge,#10175,master,online,paid,2026-03-31,2026-03-31,33.95,0.76,33.19
2026-03-29 15:16:05,charge,#10176,master,online,paid,2026-03-31,2026-03-31,278.40,4.43,273.97
2026-03-29 15:36:33,charge,#10178,master,online,paid,2026-03-31,2026-03-31,147.00,2.46,144.54
2026-03-29 15:42:39,refund,#9550,visa,apple_pay,paid,2026-03-31,2026-03-31,-33.95,0.00,-33.95
2026-03-29 16:22:24,charge,#10186,master,online,paid,2026-03-31,2026-03-31,197.60,3.21,194.39
2026-03-29 16:29:38,charge,#10187,visa,online,paid,2026-03-31,2026-03-31,89.00,1.58,87.42
2026-03-29 16:39:28,charge,#10188,visa,online,paid,2026-03-31,2026-03-31,28.95,0.68,28.27
2026-03-29 17:12:47,charge,#10193,visa,online,paid,2026-03-31,2026-03-31,93.00,1.64,91.36
2026-03-29 17:15:07,charge,#10194,master,apple_pay,paid,2026-03-31,2026-03-31,99.00,1.74,97.26
2026-03-29 17:59:01,charge,#10195,visa,apple_pay,paid,2026-03-31,2026-03-31,153.90,2.56,151.34
2026-03-29 18:25:44,charge,#10198,visa,apple_pay,paid,2026-03-31,2026-03-31,174.40,2.87,171.53
2026-03-29 18:34:20,charge,#10199,master,apple_pay,paid,2026-03-31,2026-03-31,33.95,0.76,33.19
2026-03-29 18:48:41,charge,#10200,visa,apple_pay,paid,2026-03-31,2026-03-31,34.00,0.76,33.24
2026-03-29 18:49:12,charge,#10201,master,google_pay,paid,2026-03-31,2026-03-31,125.00,2.12,122.88
2026-03-29 18:54:01,charge,#10205,visa,online,paid,2026-03-31,2026-03-31,28.95,0.68,28.27
2026-03-29 18:57:01,charge,#10206,master,online,paid,2026-03-31,2026-03-31,256.50,4.10,252.40
2026-03-29 19:13:33,charge,#10208,visa,online,paid,2026-03-31,2026-03-31,253.00,4.04,248.96
2026-03-29 19:15:43,charge,#10209,visa,online,paid,2026-03-31,2026-03-31,146.95,2.45,144.50
2026-03-29 19:24:28,charge,#10211,master,online,paid,2026-03-31,2026-03-31,236.15,3.79,232.36
2026-03-29 19:41:06,charge,#10213,visa,online,paid,2026-03-31,2026-03-31,118.00,2.02,115.98
2026-03-29 19:42:21,charge,#10214,master,online,paid,2026-03-31,2026-03-31,307.80,4.87,302.93
2026-03-29 20:04:14,refund,#9837,visa,online,paid,2026-03-31,2026-03-31,-87.00,0.00,-87.00
2026-03-29 20:44:31,refund,#8656,visa,online,paid,2026-03-31,2026-03-31,-297.00,0.00,-297.00
2026-03-29 20:50:25,charge,#10220,master,online,paid,2026-03-31,2026-03-31,960.00,14.65,945.35
2026-03-29 21:10:02,refund,#8056,visa,online,paid,2026-03-31,2026-03-31,-31.95,0.00,-31.95
2026-03-29 21:12:03,charge,#10221,master,online,paid,2026-03-31,2026-03-31,333.95,5.26,328.69
2026-03-29 21:30:18,charge,#10224,visa,online,paid,2026-03-31,2026-03-31,356.00,5.59,350.41
2026-03-29 22:00:15,charge,#10226,visa,online,paid,2026-03-31,2026-03-31,134.00,2.26,131.74
2026-03-29 22:01:01,charge,#10227,american_express,online,paid,2026-03-31,2026-03-31,249.00,7.47,241.53
2026-03-29 22:34:25,charge,#10230,visa,online,paid,2026-03-31,2026-03-31,73.95,1.36,72.59
2026-03-29 22:40:51,charge,#10232,visa,online,paid,2026-03-31,2026-03-31,118.00,2.02,115.98
2026-03-29 22:49:15,charge,#10233,visa,online,paid,2026-03-31,2026-03-31,109.00,1.88,107.12
2026-03-29 23:38:46,charge,#10236,master,apple_pay,paid,2026-03-31,2026-03-31,76.00,1.39,74.61
2026-03-30 04:03:28,refund,#8043,visa,apple_pay,in_transit,2026-04-01,2026-04-01,-73.78,0.00,-73.78
2026-03-30 04:10:34,charge,#10238,visa,google_pay,in_transit,2026-04-01,2026-04-01,279.00,4.44,274.56
2026-03-30 06:27:54,refund,#8076,master,apple_pay,in_transit,2026-04-01,2026-04-01,-64.00,0.00,-64.00
2026-03-30 06:29:51,charge,#10240,master,online,in_transit,2026-04-01,2026-04-01,78.55,1.43,77.12
2026-03-30 07:35:50,charge,#10243,visa,online,in_transit,2026-04-01,2026-04-01,224.00,3.61,220.39
2026-03-30 07:40:57,charge,#10244,visa,online,in_transit,2026-04-01,2026-04-01,224.10,3.61,220.49
2026-03-30 08:08:34,charge,#10245,visa,online,in_transit,2026-04-01,2026-04-01,187.00,3.06,183.94
2026-03-30 08:41:54,charge,#10247,master,online,in_transit,2026-04-01,2026-04-01,235.25,3.78,231.47
2026-03-30 09:04:48,charge,#10248,visa,online,in_transit,2026-04-01,2026-04-01,80.00,1.45,78.55
2026-03-30 09:10:47,charge,#10249,master,online,in_transit,2026-04-01,2026-04-01,438.00,6.82,431.18
2026-03-30 09:11:29,charge,#10250,visa,google_pay,in_transit,2026-04-01,2026-04-01,29.25,0.69,28.56
2026-03-30 09:40:36,charge,#10251,master,apple_pay,in_transit,2026-04-01,2026-04-01,205.60,3.33,202.27
2026-03-30 09:49:44,charge,#10252,visa,google_pay,in_transit,2026-04-01,2026-04-01,118.40,2.03,116.37
2026-03-30 10:19:09,charge,#10255,master,online,in_transit,2026-04-01,2026-04-01,327.00,5.16,321.84
2026-03-30 12:05:41,charge,#10260,visa,online,in_transit,2026-04-01,2026-04-01,235.95,3.79,232.16
2026-03-30 12:20:27,charge,#10261,visa,apple_pay,in_transit,2026-04-01,2026-04-01,189.00,3.08,185.92
2026-03-30 12:59:02,charge,#10264,master,online,in_transit,2026-04-01,2026-04-01,111.95,1.93,110.02
2026-03-30 13:04:08,charge,#10265,visa,online,in_transit,2026-04-01,2026-04-01,46.95,0.95,46.00
2026-03-30 13:12:03,charge,#10267,visa,google_pay,in_transit,2026-04-01,2026-04-01,76.00,1.39,74.61
2026-03-30 13:20:10,charge,#10268,visa,online,in_transit,2026-04-01,2026-04-01,109.00,1.88,107.12
